,gender/Woman,gender/Man,dominant_gender,region/x,region/y,region/w,region/h,race/asian,race/indian,race/black,race/white,race/middle eastern,race/latino hispanic,dominant_race,index
1319,99.8630940914154,0.13689732877537608,Woman,461,247,385,385,6.582407535704604e-09,2.7853719331005777e-08,2.0417054277712537e-11,99.98828172683716,0.0035259548894828185,0.00818788685137406,white,1667
1320,99.97138381004333,0.028613134054467082,Woman,187,104,107,107,10.649152845144272,6.016964465379715,1.822056621313095,37.370565533638,23.151102662086487,20.99015861749649,white,1669
1321,13.798968493938446,86.20102405548096,Man,205,776,321,321,0.006175192179123218,0.003343864063157048,3.5215830219298956e-05,96.31216504050285,1.4950359199962568,2.1832478602676306,white,1671
1322,59.47518348693848,40.524813532829285,Woman,468,260,267,268,1.5114808604721475e-05,0.0004192722371954005,1.0949401385573765e-06,98.91189336776733,0.8360978215932846,0.2515715314075351,white,1672
1323,0.3292103065177798,99.67079162597656,Man,332,247,386,385,0.3860736498609185,1.3713998720049858,0.6428437307476997,60.776764154434204,26.655486226081848,10.167434066534042,white,1673
1324,99.98038411140442,0.019622886611614376,Woman,712,196,129,129,0.40400996804237366,0.5350152030587196,0.07367091602645814,66.8958842754364,12.61918693780899,19.472235441207886,white,1675
1325,60.705673694610596,39.294326305389404,Woman,598,313,321,321,0.005943420183029957,0.004836032530874945,0.00033649585020611994,91.58293008804321,1.907021552324295,6.498933583498001,white,1678
1326,0.00339354774041567,99.9966025352478,Man,170,241,321,321,3.6206613200726316e-06,0.001355937082610301,3.9660561645127537e-07,92.62977794586288,7.03278300361532,0.33607906336808585,white,1680
1327,0.0041727969801286235,99.99582767486572,Man,191,167,223,223,0.030903302831575274,0.04320977022871375,0.0029652770535903983,82.47650861740112,7.462858408689499,9.983550757169724,white,1681
1328,99.99996423721313,3.631549247984367e-05,Woman,241,217,223,223,99.69536066055298,0.007650865882169455,0.0001915595930768177,0.0210199345019646,0.0003090741074629477,0.2754639834165573,asian,1682
1329,99.99996423721313,3.631549247984367e-05,Woman,241,217,223,223,99.69536066055298,0.007650865882169455,0.0001915595930768177,0.0210199345019646,0.0003090741074629477,0.2754639834165573,asian,1683
1330,99.9972939491272,0.0027089108698419295,Woman,291,861,222,223,1.4953343197703362,2.6012711226940155,0.47211023047566414,41.319313645362854,27.651897072792053,26.460078358650208,white,1685
1331,99.99548196792603,0.004517916386248544,Woman,280,428,666,666,4.466160386800766,5.0330862402915955,1.0725275613367558,11.593285202980042,10.900694131851196,66.93425178527832,latino hispanic,1686
1332,4.420791938900948,95.57921290397644,Man,167,12,155,155,16.772109270095825,0.5933406297117472,0.1407863455824554,63.72425556182861,6.212866306304932,12.556643784046173,white,1687
1333,0.12247960548847914,99.87751841545105,Man,379,112,267,267,73.06156754493713,8.846699446439743,1.549653708934784,3.345535323023796,0.7662564516067505,12.430286407470703,asian,1688
1334,0.00040393333620158955,99.99959468841553,Man,159,160,186,185,0.01671337813604623,0.03323078854009509,0.0018361526599619538,89.37551379203796,6.231878325343132,4.340828955173492,white,1689
1335,99.99862909317017,0.0013656313967658207,Woman,35,180,186,186,0.9106566198170185,0.7684331852942705,0.16791729722172022,58.83278250694275,12.287082523107529,27.033129334449768,white,1690
1336,8.587454090047686e-05,99.99991655349731,Man,221,180,186,186,0.0053861076166721875,35.68261776462899,0.024514885450669256,2.0898198091876394,52.83281521992774,9.36484765200899,middle eastern,1691
1337,0.05385854165069759,99.94614720344543,Man,142,266,223,223,0.35822742504967897,3.9735607457567594,0.3845114948472073,44.75744868948138,26.84707227594953,23.67918467745507,white,1692
1338,0.009881293954094872,99.99011754989624,Man,419,634,321,321,1.3651672054627888,1.2996663652758162,0.08498560206204926,54.08666681210198,18.989873648896975,24.17363385276391,white,1693
1339,0.15387696912512183,99.84612464904785,Man,455,170,321,321,3.4743182361125946,12.655043601989746,4.2059313505887985,17.850875854492188,18.495990335941315,43.31784546375275,latino hispanic,1694
1340,3.7455346435308456,96.25446200370789,Man,545,247,108,108,0.2022809806354665,0.13998471627194092,0.0017999549200579247,89.6543217117403,6.7605673658171455,3.241045014137624,white,1695
1341,24.92719441652298,75.07280111312866,Man,230,231,268,267,1.2591300170576594,18.541803186154745,0.9382139147179025,20.772620531632963,35.68921514620961,22.79902074325332,middle eastern,1696
1342,99.28293824195862,0.7170605473220348,Woman,345,325,186,186,0.10809646919369698,0.17132918583229184,0.016845321806613356,77.98716425895691,6.313096731901169,15.403471887111664,white,1697
1343,90.95618724822998,9.04381349682808,Woman,26,44,52,51,0.3100391710177064,2.737083099782467,0.13125649420544505,51.285743713378906,29.353836178779602,16.18203967809677,white,1698
1344,0.06163667421787977,99.93835687637329,Man,290,112,267,267,0.09930173400789499,0.9986566379666328,0.03326619626022875,69.34557557106018,21.213670074939728,8.309529721736908,white,1699
1345,4.208403847627551e-07,100.0,Man,464,291,223,223,0.0004313152143974114,0.0037555658379919573,1.2789212074669553e-05,93.04694020188568,5.65893396330667,1.2899199825620673,white,1700
1346,0.030965462792664766,99.96904134750366,Man,513,167,223,223,0.30900457832271794,0.805387462572749,0.07538348170843502,74.83055291540062,12.963055129415409,11.016622008874656,white,1701
1347,14.641046524047852,85.35895943641663,Man,534,315,89,90,5.059422055474154e-07,3.2750008575604512e-06,1.78945101276713e-08,99.88877178564408,0.022394801148646934,0.08882304642410023,white,1702
1348,0.0018143862689612433,99.99818801879883,Man,419,241,321,321,0.09485778282396495,0.7307873107492924,0.02823543327394873,77.29238271713257,15.601561963558197,6.2521792948246,white,1703
1349,99.76379871368408,0.23620810825377703,Woman,296,311,129,129,0.003061325696762651,0.013446001685224473,0.00087072894530138,93.57595443725586,2.045471780002117,4.361191764473915,white,1705
1350,0.0018143862689612433,99.99818801879883,Man,419,241,321,321,0.09485778282396495,0.7307873107492924,0.02823543327394873,77.29238271713257,15.601561963558197,6.2521792948246,white,1706
1351,0.18681687070056796,99.8131811618805,Man,56,77,186,186,7.791854737340138e-07,1.9281671098855073e-05,2.4048967030142573e-08,99.79137180992197,0.1859357807784248,0.02267370135627397,white,1707
1352,10.95985323190689,89.04014229774475,Man,454,827,129,129,0.0012394376426527742,0.006892639794386923,0.00018035938182947575,96.3171660900116,1.8789086490869522,1.7956119030714035,white,1708
1353,8.928882948566752e-05,99.99991655349731,Man,464,341,223,222,3.653167501554007e-05,0.002322187625055652,2.4133643670898033e-05,96.3493589938451,3.162175785043742,0.4860776828434845,white,1711
1354,0.012054062244715169,99.98794794082642,Man,646,350,268,267,0.47187991440296173,15.40985256433487,0.2739220391958952,15.372620522975922,52.60637402534485,15.865346789360046,middle eastern,1714
1355,1.5999572351574898,98.40005040168762,Man,61,34,36,36,0.0003980105248047039,0.01802687911549583,0.00011263292662988533,95.51844000816345,3.797253966331482,0.6657741498202085,white,1716
1356,99.99877214431763,0.0012302091818128247,Woman,554,315,89,90,6.117509201430948e-05,0.00010347943089072942,8.873130674658114e-07,99.60190653800964,0.17216764390468597,0.22576430346816778,white,1717
1357,0.021195568842813373,99.97881054878235,Man,349,201,268,267,5.674385961107475e-09,6.477615333011499e-07,5.938674573803537e-11,99.93615746498108,0.051148294005542994,0.012695917394012213,white,1718
1358,0.006843591836513951,99.99315738677979,Man,287,237,74,75,0.0005112083272251766,0.0796647509559989,2.5719822360770195e-05,73.45864176750183,20.867854356765747,5.593299865722656,white,1720
1359,99.99732971191406,0.002668868182809092,Woman,440,641,129,129,0.8813733235001564,4.0811654180288315,0.5426564253866673,40.96541404724121,27.472811937332153,26.056578755378723,white,1721
1360,0.05317067261785269,99.94682669639587,Man,3,38,52,52,1.1753717206640077,7.958931950267074,0.3830630327724238,25.442309703964572,46.450948503670006,18.589374040923957,middle eastern,1722
1361,0.009782131382962689,99.99021291732788,Man,98,420,321,321,0.902776699513197,1.4714169315993786,0.2203719923272729,51.76301598548889,17.707033455371857,27.935385704040527,white,1723
1362,2.896268293261528,97.10373282432556,Man,808,558,107,107,0.24578076855276634,0.5204404548818145,0.022607527973020253,81.45132550307068,12.023232103778845,5.736620693601411,white,1724
1363,7.847011089324951,92.15298891067505,Man,55,72,74,74,0.00044915691432834137,0.0006924093213456217,1.787879568837525e-05,98.48093390464783,0.7607472594827414,0.7571598049253225,white,1725
1364,0.007609312160639092,99.99239444732666,Man,67,56,108,107,8.024983912946482e-05,0.02803592651616782,99.97146725654602,7.032125548533941e-07,8.314491317662487e-07,0.00041977432374551427,black,1726
1365,95.34692168235779,4.653077200055122,Woman,581,534,108,107,5.028166621923447,10.865169018507004,2.3051494732499123,27.85433828830719,32.67100155353546,21.27617448568344,middle eastern,1728
1366,99.98573064804077,0.014272933185566217,Woman,287,184,155,155,1.6279001759231195,4.346496498375922,0.5945125017769636,34.97202604842341,33.12331635494926,25.335748513683587,white,1729
1367,95.57138085365295,4.428621008992195,Woman,171,233,555,555,0.03201958516286044,0.41530541781420494,0.004858538671379956,74.24945542222792,19.567895583165217,5.730458783452656,white,1730
1368,99.98052716255188,0.01947903074324131,Woman,295,233,554,555,9.583869763285312e-05,0.0005093832744333808,3.6766940661103537e-06,98.86503233134361,0.7715864118532644,0.36277089134354695,white,1731
1369,99.98052716255188,0.01947903074324131,Woman,295,233,554,555,9.583869763285312e-05,0.0005093832744333808,3.6766940661103537e-06,98.86503233134361,0.7715864118532644,0.36277089134354695,white,1732
1370,99.98422861099243,0.01576808572281152,Woman,613,563,222,223,6.968024043323043,8.437484260647551,2.0964981375037515,27.446110692388455,23.361618719197434,31.690265637055973,latino hispanic,1734
1371,0.011324733350193128,99.98867511749268,Man,118,718,386,385,0.14716615846253386,0.42468153608927345,0.01617563053522292,69.77258144453653,18.295608061290267,11.343784561382805,white,1735
1372,99.99432563781738,0.005678052912116982,Woman,247,547,385,385,18.93388330936432,9.61601659655571,44.61306631565094,2.4495335295796394,2.25383173674345,22.133664786815643,black,1736
1373,0.00845702234073542,99.99154806137085,Man,230,52,268,268,0.024068503989838064,0.17182808369398117,0.0014969798030506354,73.0786681175232,18.79265606403351,7.931284606456757,white,1737
1374,99.9917984008789,0.008201335731428117,Woman,91,297,462,462,10.642696917057037,3.3031072467565536,1.1691809631884098,41.37052297592163,11.171859502792358,32.342636585235596,white,1738
1375,0.3974925260990858,99.60250854492188,Man,295,281,43,43,69.86175179481506,8.582515269517899,1.3496038503944874,8.298677206039429,3.267572820186615,8.639879524707794,asian,1739
1376,45.14196515083313,54.85802888870239,Man,455,348,321,321,68.076733580025,7.050455266182987,1.0101521114823686,8.632090403784465,1.5186543628687426,13.711911295424546,asian,1740
1377,98.5609233379364,1.439076755195856,Woman,545,546,155,154,0.11020010570064187,0.0274065911071375,0.0022456253645941615,92.70421862602234,2.409840375185013,4.74608950316906,white,1741
1378,0.0532252190168947,99.94677901268005,Man,205,384,321,321,0.5659666634688778,4.5419080356469115,0.1989605366560177,43.31838568229846,39.85137464387719,11.523395148110968,white,1742
1379,19.003060460090637,80.99693655967712,Man,41,30,36,36,0.012788140087498416,0.004693953619384148,0.00019007210320239146,97.29076060166828,1.5631075947752482,1.1284585628260895,white,1743
1380,54.56588268280029,45.43411731719971,Woman,455,527,321,321,50.83967447280884,16.484518349170685,9.481198340654373,6.287507712841034,3.2643307000398636,13.642768561840057,asian,1744
1381,3.850420782214314e-06,100.0,Man,511,254,129,129,3.6882913390101635e-09,1.1423828105705525e-06,6.889698447171133e-10,99.96956586837769,0.024066217883955687,0.006369212496792898,white,1746
1382,99.85917210578918,0.14082459965720773,Woman,425,514,799,799,1.7022766172885895,4.962150752544403,0.7580000907182693,37.81085908412933,33.13222527503967,21.63449376821518,white,1747
1383,90.92860817909241,9.071393311023712,Woman,553,605,463,462,0.1424789777956903,0.18253133166581392,0.020890937594231218,72.53221273422241,7.469623535871506,19.652259349822998,white,1749
1384,0.05679576424881816,99.94320273399353,Man,418,290,385,385,3.0935741079929358e-06,5.369186055759201e-05,2.426131295862888e-07,99.72244501113892,0.19954019226133823,0.07795810233801603,white,1750
1385,0.11533376527950168,99.88466501235962,Man,348,708,462,462,0.07964817234080566,0.1073601137577065,0.006408463759712577,88.30500175386678,8.34646870770864,3.1551150623032487,white,1751
1386,2.28200051933527,97.71800637245178,Man,569,450,108,108,0.11571372160688043,1.478263270109892,0.03411462530493736,41.504523158073425,43.64711046218872,13.220271468162537,middle eastern,1752
1387,0.889056921005249,99.11093711853027,Man,583,226,90,89,3.417494520545006,9.443895518779755,0.7761377841234207,45.01761794090271,25.408262014389038,15.936601161956787,white,1753
1388,0.12429382186383009,99.87571239471436,Man,239,325,129,129,0.18824973376467824,2.7443453669548035,0.10637702653184533,43.98707449436188,39.52528238296509,13.448669016361237,white,1754
1389,0.03566144732758403,99.9643325805664,Man,103,56,108,107,1.9299831241369247,6.854258477687836,1.948985643684864,31.35732114315033,29.14045751094818,28.76899242401123,white,1755
1390,0.03566144732758403,99.9643325805664,Man,103,56,108,107,1.9299831241369247,6.854258477687836,1.948985643684864,31.35732114315033,29.14045751094818,28.76899242401123,white,1756
1391,99.13977384567261,0.8602202869951725,Woman,489,217,223,223,0.020555502621505566,0.027355672675895552,0.0009604910364457651,92.21219970060585,4.135331012924374,3.6035990627765098,white,1757
1392,56.267112493515015,43.732887506484985,Woman,204,504,385,385,8.484874420320562e-08,6.725906455223145e-07,2.7409796987318015e-10,99.90922808106113,0.04388135246318444,0.04689235927174892,white,1758
1393,74.87937808036804,25.12061893939972,Woman,468,617,267,268,0.09051530420403829,0.16988833364630743,0.017939438795436326,76.19501068532594,9.977372435018115,13.549278801593637,white,1759
1394,99.99877214431763,0.0012269355465832632,Woman,399,92,462,462,0.0010241007657896262,0.0025286621166742407,5.3051650183988386e-05,95.60981392860413,1.4151507057249546,2.9714277014136314,white,1760
1395,0.0034410415537422523,99.99655485153198,Man,399,297,462,462,7.010547071695328,17.88860857486725,4.516551643610001,31.27516210079193,21.472519636154175,17.836615443229675,white,1761
1396,0.14527114108204842,99.85472559928894,Man,502,708,462,462,1.8741598352789879,3.498271480202675,0.3706021932885051,48.79227578639984,17.830462753772736,27.63422429561615,white,1762
1397,0.002421795215923339,99.99758005142212,Man,349,201,268,267,0.0006745142802219269,0.0016044015002499297,1.8964474855107096e-05,97.94701325577576,1.1781562821958234,0.8725314921159442,white,1763
1398,0.005398873690865003,99.99459981918335,Man,287,39,62,62,7.595404166726993e-09,1.34500917070568e-06,9.37613355012079e-10,99.95262622833252,0.043308589374646544,0.004063771120854653,white,1764
1399,0.022339272254612297,99.97766613960266,Man,40,913,462,463,0.07448550895787776,0.9762507863342762,0.022189969604369253,58.333420753479004,28.46331000328064,12.130346894264221,white,1765
1400,96.94636464118958,3.053632192313671,Woman,356,603,555,555,0.11993166541273388,0.19633841008474887,0.055072605400017224,86.7183736990913,6.3230354382416865,6.587250923350508,white,1767
1401,99.99974966049194,0.0002525958734622691,Woman,348,384,321,321,0.0005192854422932382,0.0005517368915050084,1.9863834429686445e-06,98.82406010340928,0.7034374028071877,0.47142672320583784,white,1770
1402,99.99489784240723,0.005100337148178369,Woman,49,44,52,51,0.01961431698873639,0.3866996383294463,0.011718935274984688,75.49505829811096,17.775557935237885,6.31134957075119,white,1772
1403,0.011913304479094222,99.98809099197388,Man,290,162,385,385,90.32092036729577,0.5123686350803753,0.04852315176323216,0.560927610750652,0.10985189073767607,8.447409924710389,asian,1774
